experiment,descripcion_experimento,model_family,model,scaler,use_pca,n_components_pca,rebalanceo_short,n,metrica,metrica_columna,tipo_tiempo,tiempo_columna,tiempo,valor_metrica,delta_metrica,delta_tiempo,VD,VD_normalizado
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,500,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0019554615020751,0.0184852611046275,,,,
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,1000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.003314733505249,0.0172197265186076,-0.0012655345860199015,0.0013592720031738999,-0.9310385140464001,0.7452432934694889
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,2000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0064828872680664,0.0018877998724153,-0.015331926646192299,0.0031681537628174003,-4.839388424303562,0.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,5000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0193262100219726,0.0070894250127748,0.0052016251403595,0.0128433227539062,0.4050061841494612,1.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,10000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.044189167022705,0.01298230112512,0.005892876112345199,0.0248629570007324,0.23701429046318226,0.9679673429959855
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,20000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0903332233428955,0.0122077806758046,-0.0007745204493153999,0.046144056320190495,-0.01678483668494713,0.9195729817595043
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,30000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.1674547672271728,0.0109655504174752,-0.0012422302583294,0.07712154388427732,-0.01610743504037465,0.9197021485547491
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,40000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.2030372142791748,0.0064382102009363,-0.004527340216538899,0.035582447052001975,-0.127235212629486,0.8985123285877326
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,500,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,0.6362869262695312,0.0184852611046275,,,,
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,1000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,0.6867377281188964,0.0172197265186076,-0.0012655345860199015,0.050450801849365234,-0.025084528681992083,0.6506004508914074
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,2000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,0.7657837390899658,0.0018877998724153,-0.015331926646192299,0.07904601097106934,-0.19396205397137306,0.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,5000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,0.9340946197509764,0.0070894250127748,0.0052016251403595,0.16831088066101063,0.030904865567401556,0.8662995208616302
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,10000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,1.023911714553833,0.01298230112512,0.005892876112345199,0.0898170948028566,0.06560973860577127,1.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,20000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,1.1502639770507812,0.0122077806758046,-0.0007745204493153999,0.1263522624969482,-0.0061298502615582924,0.7236233253426075
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,30000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,1.1861845970153808,0.0109655504174752,-0.0012422302583294,0.03592061996459961,-0.03458265084382283,0.614008947371209
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,40000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,1.1461581707000732,0.0064382102009363,-0.004527340216538899,-0.04002642631530762,,
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,500,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,0.6382423877716064,0.0184852611046275,,,,
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,1000,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,0.6900524616241455,0.0172197265186076,-0.0012655345860199015,0.05181007385253911,-0.024426419263980266,0.6812930546595962
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,2000,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,0.7722666263580322,0.0018877998724153,-0.015331926646192299,0.08221416473388676,-0.18648765326290342,0.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,5000,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,0.953420829772949,0.0070894250127748,0.0052016251403595,0.18115420341491673,0.02871379765031267,0.9046904694111879
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,10000,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,1.068100881576538,0.01298230112512,0.005892876112345199,0.11468005180358909,0.05138536318799232,1.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,20000,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,1.2405972003936767,0.0122077806758046,-0.0007745204493153999,0.17249631881713867,-0.00449006943815688,0.7651039472243645
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,30000,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,1.3536393642425537,0.0109655504174752,-0.0012422302583294,0.113042163848877,-0.010989087753044996,0.7377825704164587
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,40000,std F1 macro,B_f1_macro_std,total_time,B_total_time_mean,1.349195384979248,0.0064382102009363,-0.004527340216538899,-0.004443979263305753,,
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,500,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.0019554615020751,0.0363596854386921,,,,
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,1000,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.003314733505249,0.0451670137327656,0.008807328294073498,0.0013592720031738999,6.479445080534571,1.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,2000,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.0064828872680664,0.0518768816496593,0.006709867916893701,0.0031681537628174003,2.1179110672099126,0.3228112456925458
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,5000,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.0193262100219726,0.0705503577463779,0.0186734760967186,0.0128433227539062,1.453944314452364,0.21972118223601658
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,10000,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.044189167022705,0.0950714036426999,0.024521045896322008,0.0248629570007324,0.9862481721542486,0.1471048580185108
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,20000,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.0903332233428955,0.1208841485370967,0.02581274489439679,0.046144056320190495,0.5593947943215892,0.08082994044975242
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,30000,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.1674547672271728,0.1309646310163153,0.010080482479218611,0.07712154388427732,0.13070903370846168,0.01427051999537426
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,40000,mean F1 macro,B_f1_macro_mean,fit_time,B_fit_time_mean,0.2030372142791748,0.1323451461904125,0.00138051517409718,0.035582447052001975,0.038797645706593074,0.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,500,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,0.6362869262695312,0.0363596854386921,,,,
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,1000,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,0.6867377281188964,0.0451670137327656,0.008807328294073498,0.050450801849365234,0.1745726127479639,0.45817917351978454
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,2000,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,0.7657837390899658,0.0518768816496593,0.006709867916893701,0.07904601097106934,0.08488559807716924,0.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,5000,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,0.9340946197509764,0.0705503577463779,0.0186734760967186,0.16831088066101063,0.11094633943677254,0.13313509186680691
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,10000,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,1.023911714553833,0.0950714036426999,0.024521045896322008,0.0898170948028566,0.27301090009807494,0.9610654977700654
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,20000,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,1.1502639770507812,0.1208841485370967,0.02581274489439679,0.1263522624969482,0.20429190886091375,0.6100045250559331
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,30000,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,1.1861845970153808,0.1309646310163153,0.010080482479218611,0.03592061996459961,0.2806321964696907,1.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,40000,mean F1 macro,B_f1_macro_mean,score_time,B_score_time_mean,1.1461581707000732,0.1323451461904125,0.00138051517409718,-0.04002642631530762,,
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,500,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,0.6382423877716064,0.0363596854386921,,,,
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,1000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,0.6900524616241455,0.0451670137327656,0.008807328294073498,0.05181007385253911,0.16999258327908884,0.6684832851244132
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,2000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,0.7722666263580322,0.0518768816496593,0.006709867916893701,0.08221416473388676,0.08161449962561074,0.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,5000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,0.953420829772949,0.0705503577463779,0.0186734760967186,0.18115420341491673,0.10308055648009863,0.16236717986576038
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,10000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,1.068100881576538,0.0950714036426999,0.024521045896322008,0.11468005180358909,0.21382137094181697,1.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,20000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,1.2405972003936767,0.1208841485370967,0.02581274489439679,0.17249631881713867,0.1496422942321487,0.5145556651426404
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,30000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,1.3536393642425537,0.1309646310163153,0.010080482479218611,0.113042163848877,0.08917453573071137,0.05718338260209552
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,40000,mean F1 macro,B_f1_macro_mean,total_time,B_total_time_mean,1.349195384979248,0.1323451461904125,0.00138051517409718,-0.004443979263305753,,
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,500,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0019554615020751,0.0081953181292475,,,,
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,1000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.003314733505249,0.0224705570264729,0.014275238897225399,0.0013592720031738999,10.502120888161251,1.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,2000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0064828872680664,0.0349646138867351,0.012494056860262202,0.0031681537628174003,3.9436396701754117,0.3608035234454439
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,5000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0193262100219726,0.0571108665568178,0.022146252670082703,0.0128433227539062,1.7243398063283184,0.1445082248481383
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,10000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.044189167022705,0.0780585915855637,0.020947725028745902,0.0248629570007324,0.8425275009778136,0.05856587023458119
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,20000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.0903332233428955,0.0953100667269664,0.017251475141402697,0.046144056320190495,0.37386126225436,0.01288916574840014
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,30000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.1674547672271728,0.1139435464477516,0.018633479720785204,0.07712154388427732,0.24161186073693203,0.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,40000,mean accuracy,B_accuracy_mean,fit_time,B_fit_time_mean,0.2030372142791748,0.1293488822101219,0.015405335762370284,0.035582447052001975,0.43294761992777375,0.01864778430382342
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,500,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,0.6362869262695312,0.0081953181292475,,,,
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,1000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,0.6867377281188964,0.0224705570264729,0.014275238897225399,0.050450801849365234,0.28295365730455696,0.39098513615736413
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,2000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,0.7657837390899658,0.0349646138867351,0.012494056860262202,0.07904601097106934,0.15806056127025814,0.06839818960045364
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,5000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,0.9340946197509764,0.0571108665568178,0.022146252670082703,0.16831088066101063,0.1315794474077213,0.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,10000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,1.023911714553833,0.0780585915855637,0.020947725028745902,0.0898170948028566,0.23322648182648262,0.26254458813887066
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,20000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,1.1502639770507812,0.0953100667269664,0.017251475141402697,0.1263522624969482,0.1365347545068247,0.01279908527459803
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,30000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,1.1861845970153808,0.1139435464477516,0.018633479720785204,0.03592061996459961,0.5187404821840162,1.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,40000,mean accuracy,B_accuracy_mean,score_time,B_score_time_mean,1.1461581707000732,0.1293488822101219,0.015405335762370284,-0.04002642631530762,,
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,500,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,0.6382423877716064,0.0081953181292475,,,,
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,1000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,0.6900524616241455,0.0224705570264729,0.014275238897225399,0.05181007385253911,0.27553017851036704,1.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,2000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,0.7722666263580322,0.0349646138867351,0.012494056860262202,0.08221416473388676,0.15196963808734582,0.2960295263563941
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,5000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,0.953420829772949,0.0571108665568178,0.022146252670082703,0.18115420341491673,0.1222508352144542,0.1267104244576416
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,10000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,1.068100881576538,0.0780585915855637,0.020947725028745902,0.11468005180358909,0.1826623261787741,0.47089721550007607
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,20000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,1.2405972003936767,0.0953100667269664,0.017251475141402697,0.17249631881713867,0.10001068579145034,0.0
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,30000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,1.3536393642425537,0.1139435464477516,0.018633479720785204,0.113042163848877,0.16483654493464756,0.3693370926442438
A2__RobustScaler_pca_NM_SMOTE_knn,RobustScaler + PCA + NearMiss_SMOTE + knn,knn,knn,RobustScaler,True,3,NM_SMOTE,40000,mean accuracy,B_accuracy_mean,total_time,B_total_time_mean,1.349195384979248,0.1293488822101219,0.015405335762370284,-0.004443979263305753,,
A2__RobustScaler_pca_NM_SMOTE_ENN_knn,RobustScaler + PCA + NearMiss_SMOTE_ENN + knn,knn,knn,RobustScaler,True,3,NM_SMOTE_ENN,500,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0018861770629882,0.015594489274004,,,,
A2__RobustScaler_pca_NM_SMOTE_ENN_knn,RobustScaler + PCA + NearMiss_SMOTE_ENN + knn,knn,knn,RobustScaler,True,3,NM_SMOTE_ENN,1000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0037233829498291,0.014675004922703,-0.0009194843513010004,0.0018372058868408997,-0.5004797545483953,0.7971579000752719
A2__RobustScaler_pca_NM_SMOTE_ENN_knn,RobustScaler + PCA + NearMiss_SMOTE_ENN + knn,knn,knn,RobustScaler,True,3,NM_SMOTE_ENN,2000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0063654899597167,0.0048842839907817,-0.0097907209319213,0.0026421070098876006,-3.7056488988830973,0.0
A2__RobustScaler_pca_NM_SMOTE_ENN_knn,RobustScaler + PCA + NearMiss_SMOTE_ENN + knn,knn,knn,RobustScaler,True,3,NM_SMOTE_ENN,5000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0175216197967529,0.0058123774930877,0.0009280935023059994,0.011156129837036198,0.08319135003475023,0.9423227918834053
A2__RobustScaler_pca_NM_SMOTE_ENN_knn,RobustScaler + PCA + NearMiss_SMOTE_ENN + knn,knn,knn,RobustScaler,True,3,NM_SMOTE_ENN,10000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0373820781707763,0.0120703430348007,0.006257965541713,0.019860458374023403,0.315096732606038,1.0
A2__RobustScaler_pca_NM_SMOTE_ENN_knn,RobustScaler + PCA + NearMiss_SMOTE_ENN + knn,knn,knn,RobustScaler,True,3,NM_SMOTE_ENN,20000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.0811995983123779,0.0152603452945848,0.0031900022597841013,0.0438175201416016,0.07280198079387479,0.9397388509448118
A2__RobustScaler_pca_NM_SMOTE_ENN_knn,RobustScaler + PCA + NearMiss_SMOTE_ENN + knn,knn,knn,RobustScaler,True,3,NM_SMOTE_ENN,30000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.1227063655853271,0.0112332952423079,-0.004027050052276901,0.041506767272949205,-0.09702152966514957,0.8975020307070372
A2__RobustScaler_pca_NM_SMOTE_ENN_knn,RobustScaler + PCA + NearMiss_SMOTE_ENN + knn,knn,knn,RobustScaler,True,3,NM_SMOTE_ENN,40000,std F1 macro,B_f1_macro_std,fit_time,B_fit_time_mean,0.1781214714050293,0.0057954958860148,-0.0054377993562931,0.05541510581970219,-0.09812846652292695,0.8972267243436831
A2__RobustScaler_pca_NM_SMOTE_ENN_knn,RobustScaler + PCA + NearMiss_SMOTE_ENN + knn,knn,knn,RobustScaler,True,3,NM_SMOTE_ENN,500,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,0.5707038402557373,0.015594489274004,,,,
A2__RobustScaler_pca_NM_SMOTE_ENN_knn,RobustScaler + PCA + NearMiss_SMOTE_ENN + knn,knn,knn,RobustScaler,True,3,NM_SMOTE_ENN,1000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,0.6149091720581055,0.014675004922703,-0.0009194843513010004,0.044205331802368186,-0.020800304257681,0.5158261740066035
A2__RobustScaler_pca_NM_SMOTE_ENN_knn,RobustScaler + PCA + NearMiss_SMOTE_ENN + knn,knn,knn,RobustScaler,True,3,NM_SMOTE_ENN,2000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,0.6955057621002197,0.0048842839907817,-0.0097907209319213,0.08059659004211428,-0.12147810381066168,0.0
A2__RobustScaler_pca_NM_SMOTE_ENN_knn,RobustScaler + PCA + NearMiss_SMOTE_ENN + knn,knn,knn,RobustScaler,True,3,NM_SMOTE_ENN,5000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,0.9024431228637696,0.0058123774930877,0.0009280935023059994,0.20693736076354985,0.004484900642791394,0.6453757923007545
A2__RobustScaler_pca_NM_SMOTE_ENN_knn,RobustScaler + PCA + NearMiss_SMOTE_ENN + knn,knn,knn,RobustScaler,True,3,NM_SMOTE_ENN,10000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,0.987354850769043,0.0120703430348007,0.006257965541713,0.08491172790527335,0.0736996607664647,1.0
A2__RobustScaler_pca_NM_SMOTE_ENN_knn,RobustScaler + PCA + NearMiss_SMOTE_ENN + knn,knn,knn,RobustScaler,True,3,NM_SMOTE_ENN,20000,std F1 macro,B_f1_macro_std,score_time,B_score_time_mean,1.1162015914916992,0.0152603452945848,0.0031900022597841013,0.12884674072265623,0.024758113724045298,0.749246297863609
