dataset,experiment,descripcion_experimento,scaler,use_pca,n_components_pca,rebalanceo,rebalanceo_short,model,model_display_name,n,fold,train_original_rows_A,train_balanceado_rows_A,val_rows_B,B_fit_time,B_score_time,B_accuracy,B_precision_weighted,B_recall_weighted,B_f1_weighted,B_precision_macro,B_recall_macro,B_f1_macro,B_mcc,B_roc_auc,B_detection_latency_seconds,B_fpr_macro,B_fnr_macro,B_fpr_weighted,B_fnr_weighted
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,30000,1,1613311,405081,403328,0.12041306495666504,0.7780745029449463,0.8912349254205014,0.9494768418160338,0.8912349254205014,0.9156832370703706,0.351257902640106,0.8117372505137294,0.4172001041653559,0.7202110135553988,0.9568979054207699,1.929135847114374e-06,0.009555360791346551,0.18826274948627075,0.0345653372906997,0.10876507457949858
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,30000,2,1613311,402370,403328,0.12023591995239258,0.780379056930542,0.8879646342430975,0.9500467012462369,0.8879646342430975,0.9143946234807652,0.34584162353711534,0.7449390248478791,0.40854613012475677,0.7124961803427395,0.9556086303114668,1.9348496928815804e-06,0.009724430802773888,0.25506097515212084,0.033831096284705785,0.11203536575690257
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,30000,3,1613311,407571,403328,0.12191247940063477,0.7760114669799805,0.8917853459219296,0.949100455090474,0.8917853459219296,0.915622338816332,0.34984798803716244,0.776509982405532,0.4186985877052949,0.7214590176138843,0.958010893204325,1.9240208142751816e-06,0.009469317934604727,0.22349001759446788,0.03382511494100043,0.10821465407807046
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,30000,4,1613311,404448,403328,0.11911606788635254,0.7854642868041992,0.8922217153284672,0.9495001694780819,0.8922217153284672,0.9160240083609696,0.35096733334214303,0.8099892698712766,0.4195766571260047,0.7235103278059585,0.9578710707713234,1.9474578675524617e-06,0.009374193821795478,0.19001073012872344,0.03283462265539932,0.10777828467153285
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,30000,5,1613312,404326,403327,0.12143564224243164,0.7952847480773926,0.891586727394893,0.9481675283086041,0.891586727394893,0.9151987532698456,0.34319445781767655,0.7682364840175546,0.40736923245605217,0.719854899701375,0.9563008276219802,1.971811329460692e-06,0.009538093963393357,0.23176351598244532,0.0346581368457933,0.10841327260510703
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,40000,1,1613311,545722,403328,0.17403268814086914,0.7641534805297852,0.8970564900031736,0.9513194548627083,0.8970564900031736,0.9198638210885735,0.36207964336883935,0.8271926193024365,0.42898569065278025,0.7322105522092721,0.9597016508230582,1.8946204591047117e-06,0.009114008326449662,0.17280738069756346,0.03376661489991851,0.1029435099968264
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,40000,2,1613311,541371,403328,0.17331981658935547,0.7680392265319824,0.8942052126309108,0.9519051358295199,0.8942052126309108,0.9188376290235053,0.354237858767197,0.7476937528537346,0.41838028058450905,0.7250141592324448,0.9586208178688566,1.9042546674963862e-06,0.009239668676386663,0.25230624714626537,0.032800242776710765,0.10579478736908918
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,40000,3,1613311,548432,403328,0.17702674865722656,0.770331621170044,0.8989755236432878,0.9512174996400108,0.8989755236432878,0.9207841880657209,0.3608966252649523,0.7785727386655807,0.43076744591198085,0.7354044794926321,0.9601647002305594,1.9099383657223004e-06,0.008960667320911995,0.2214272613344192,0.033385533456967764,0.10102447635671216
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,40000,4,1613311,543732,403328,0.17456483840942383,0.7708654403686523,0.8986953546493177,0.9513858027458925,0.8986953546493177,0.9207151362492452,0.3613909114752477,0.811799984791538,0.4307815579225487,0.7362138767536818,0.960272582057509,1.911261901897841e-06,0.008927636353882674,0.18820001520846183,0.0326098999575578,0.10130464535068233
CIC17,A2__RobustScaler_pca_RUS_SMOTE_ENN_knn,RobustScaler + PCA + RUS_SMOTE_ENN + knn,RobustScaler,True,3,RUS_SMOTE_ENN,RUS_SMOTE_ENN,knn,KNeighborsClassifier,40000,5,1613312,544775,403327,0.17493462562561035,0.7719137668609619,0.8983281555660791,0.950558057641036,0.8983281555660791,0.9201131778149653,0.3536348660298277,0.7634615986263034,0.42034784236731804,0.7342001422651608,0.9594389301012453,1.91386583804447e-06,0.008931153865327416,0.23653840137369678,0.032295463545990354,0.10167184443392087
